id,text
1987,"@ABC So she is admitting she is losing.  And is trying to take #Trumps line.

Just like #Biden stole the Build Back Better.  He plagiarized his COVID plan from #Trump.  Now his Job Plan as well.  

Now she is plagiarizing as well.  

They are showing Trump is smart"
1988,"@ABC Why doesn't @ABC @CNN @MSNBC  rest ask #Biden whether about danger in all the protest &amp; rioting?  

#COVID19 

Protesting is a RIGHT that needs to be protected(do not deflect from the point)
Why is there a double standard?  We want to know why?  Just be a jerk equally #Media https://t.co/x9uX7AJGfK"
1989,"@singleplayerguy @NBCNews Had to come back to you.  

You do know #Biden and #Harris.  You know the #BidenHarris2020 ticket is telling the people that vaccines are bad.

So are you an anti-vaxxer?  Since liberals project their true self on to others in accusations"
1990,"@LadyLegalish @TeamTrump @realDonaldTrump @LilTunechi You are trying to lecture me on me being right?  You are really #Confused like #Biden.  But we all know why.  But do not listen to me.  Cause I am no one.

I will let someone you admire tell you https://t.co/ovax0fZ5FS"
1991,"@ABC @FiveThirtyEight The polls tighten by majority of networks.  Yet @ABC with @FiveThirtyEight finds away to give #Biden a bigger % to win then #Trump today.

No logic = No Sense https://t.co/Gxaob4uBZ6"
1992,"@motor_trolling @thehill You were saying?  Fauci says only 1 person can cause a spread.  So #Biden is holding Super Spreaders as well.  

So I expect you and the #Media to condemn #CorruptBiden like you do #Trump.

We are waiting   9.8.7.6.5.3.2.1 GO https://t.co/QOVDHPGcIx"
1993,Don¡¯t ever be the first to stop applauding. by @ClaytonCraddock https://t.co/EKMWAHKYfP #thinkthingsthrough #clapping #stalin #listentothescience #governor #government #think #trump #biden #cuomo #leadership #LeadershipMatters
1994,"This country is in serious trouble
#TrumpMeltdown #biden #shame #TrumpIsLosing https://t.co/SC4FsvDJQJ"
1995,"Which looks like a winning campaign?

#BidenBloomfieldHillsMI

#Reading #Rally

#Biden campaigns w #Obama in #Michigan in front of craft tables + 50 supporters.

#Trump barnstorms w #AirForce1 in front of tens of thousands in #Pennsylvania.

#TrumpLandslideVictory2020 

#MicDrop https://t.co/Kaj4igM7J6"
1996,"Some parallels to 2016:

#EarlyVoting has been a disaster for #Dems

#WheresHunter is the new Anthony Weiner (thx to #TonyBobulinski)

#Minnesota is the new #Wisconsin 

#Biden worse than #Crooked 

#FakeNews covers it all up

#MAGA!

https://t.co/U4cjRlY5zT via @gatewaypundit"
1997,"(Continued)
If Biden is elected President. . . 
There will be no Chickens or Otters,
No Wrapping Paper &amp; Bows on Christmas Presents, No Apple Pie, No Flagpole Sitting, No Gramophones, No TiVo, No Gold Toilets (er, forget that one), No Spaghetti and No Knitting allowed!
#Biden https://t.co/QepBtUZW60"
1998,"#Biden Camp Cancels Austin, Texas Event After Pro-Trump ¡®Ambush¡¯ on Campaign Bus:
https://t.co/lxsaDRYq4U"
1999,"<U+0001F6A8> <U+0001F1EE><U+0001F1EA> PEOPLE OF IRELAND! 

<U+0001F3A5> Donald Trump has a message for you...

<U+0001F1FA><U+0001F1F8> Bet 10 on any US 2020 Presidential market and get it back as Free Bet if it loses!

18+ T&amp;Cs apply. 

Deal <U+0001F449> https://t.co/Jq8WB8vb5s

#USElection #USElection2020 #Trump #Biden https://t.co/CTFmL4wsBB"
2000,"<U+0001F51C> US ELECTION <U+0001F1FA><U+0001F1F8>

Bet 10 on any US 2020 Presidential market...

...and get it back if it loses!

All here <U+0001F449> https://t.co/Jq8WB8MLX0

#USElection #USElection2020 #PresidentialElection #Trump #Biden https://t.co/MGZlCSGscu"
2001,"<U+0001F51C> US ELECTION <U+0001F1FA><U+0001F1F8>

Bet 10 on any US 2020 Presidential market...

...and get it back if it loses!

All here <U+0001F449> https://t.co/Jq8WB8MLX0

#USElection #USElection2020 #PresidentialElection #Trump #Biden https://t.co/ne1E1ZW3vO"
2002,"#Wagerr #Prediction #Market! 

#Presidential #Election2020


The most controversial race ever.

#Trump vs. #Biden: Who you takin¡¯?

#private #sportsbook on the #blockchain  

https://t.co/6lKXvYnPBe"
2003,"The Boss!<U+0001F44F><U+0001F44F><U+0001F44F> He's a legend!
#Biden https://t.co/8IYcuin330"
2004,"America¡¯s election <U+2013> Why it has to be Biden 
#PresidentialElection #PresidentialElection2020 #Biden #Trump https://t.co/gw1H1EOoF0"
2005,"#Obama hails #Biden's 'decency and kindness' and takes swipe at #Trump <U+2013> US politics live 
#PresidentialElection https://t.co/nZPqw4aYX8 https://t.co/4uAxLScoZm"
2006,"@tommyvaughan @realDonaldTrump @nytimes Show why the #newyorktimes and #twitter shield #biden, a man who was against desegregation and the desegregation of public schools. How does that fit into their #socialjustice platform?"
2007,"The party of #alexandriaocasiocortez is fake. The ideals of the #NewYorkTimes are fake too. They, despite supposedly having a social justice platform, protect a man #biden that wanted separate schools based on color of skin. #pbsnewshour #cnn #Trump2020 #HunterBiden #AOC"
2008,"What does #twitter #instagram #facebook #youtube &amp; lefties like #newyorktimes get out of protecting biden? #biden was for segregation, against school integration. If it was up to him we all would have separate fountains. What an ideology they continue to protect even in 2020?"
2009,@DeAnna4Congress @FilthyRichAlpha #newyorktimes &amp; #Democrats protecting #biden for president after he was against desegregation and the desegregation of public schools.
2010,"@KamalaHarris @taylorswift13 @ericswalwell @taylorswift13 viscerally inspires America¡¯s youth with #onlytheyoung which resonates with everyone who has a moral and social inclusionary consciousness. Indeed, that ad that evokes inspirational tears of joy <U+0001F602>. Best political ad @ericswalwell of the 2020 #Biden-Harris campaign"
2011,"Joe #Biden is a CORRUPT POLITICIANS who has done nothing but BETRAYED you for 47 long years - selling out to lobbyists, China, big pharma &amp; foreign countries.He will STAB you in the back.He only cares about political POWER &amp; he will use that POWER to HURT YOU &amp; ENRICH his CRONIES"
2012,Fox News manipulated the sound during the Biden rally in Flint .. no horns honking.. you could hear every word ..later replay @ 4:53.. horns were honking ! Why Fox ? #Biden #Trump #Gop
2013,MSNBC 4:45 pm..Biden grabs Obama¡¯s daughter¡¯s friend and pulls her close.. ¡°what about the Science Joe!¡± Put head to head..You¡¯re risking her life by not social distancing what is wrong with you..folks not a joke! #dnc @ChrisMurphyCT #Biden2020 #Biden
2014,He did it again! <U+0001F648> #biden https://t.co/a5E0lvOqJd
2015,"Trump rallies are exciting, optimistic, people cheering, dancing, #POTUS crackin' jokes, engaging w/ audience, pro-<U+0001F1FA><U+0001F1F2>. Then turn on a #Biden rally... it's a deranged old man yelling at a silent crowd of 5 cars about how awful <U+0001F1FA><U+0001F1F2> is. Doom &amp; gloom. 

#Election2020 
VOTE #Trump2020"
2016,"<U+0001F4E2>JOE BIDEN IS A THREAT TO NATIONAL SECURITY! 
You know it.
I know it.
FBI, DOJ, NSA, CIA, DHS, ICE, DEA, SS, Military, etc know it.
Media knows it.
Establishment knows it. 
EVERYONE knows it. 
#Biden can NOT be President 

#BidenCrimeFamiIy #BidenCrimeSyndicate 
#Elections2020"
2017,"#Trump &amp; #Biden hitting battleground states as Trump and Trump, Jr. mock #masks, #SocialDistancing and worse #COVID19 illnesses AND deaths saying they're nothing.

https://t.co/3X2ijp2GQC"
2018,"#Obama hails #Biden's 'decency and kindness' and takes swipe at #Trump.

https://t.co/MZGufnRFUX"
2019,"#Trump and #Biden launch final #Election2020 campaign blitz as #pandemic surges.

Trump plans 14 rallies in three days after US records biggest single-day total of #coronavirus cases.

https://t.co/sdvwQKYXe2"
2020,She voted for Joe. #2020Elections #2020Election #BidenHarrisToSaveAmerica #Biden #BidenHarris #BidenHarris2020Landslide @JoeBiden @KamalaHarris https://t.co/UtVw3VWN6w
2021,"@realDonaldTrump Where is #MelaniaTrump ?

Voting for #Biden ? https://t.co/B2KVm0jAUf"
2022,@TorgrimsonKeith @lisabuentello @ericcervini Not sure how flying a flag in intimidation. Not even close to claiming there will be riots when #Biden gets his ass kicked next week #MAGA2020
2023,"Thanks #MikeBloomberg !!I
Go New Yorkers for #Biden l https://t.co/HCLTy7Ga2o"
2024,"#Trump saying we'll have no #school, no #FourthofJuly under #Biden.  ?? WT?
Trump may be a #MORON, but We are not. 
HE FAILED! on #Covid. We SEE that...
He could NOT stop the huge Covid, spread, BUT now He's Bitching abt #DistanceLearning? 
#CovidSpread Created It, #LoserTrump!"
2025,"#Biden #Trump   Get out and Vote, America!
Things to Worry About Now in what may be an apparently close ? election... https://t.co/XBRe9d7dNa"
2026,I have been blocked by 300 bots today and other Trump Twidiots. I am proud of my efforts. Hope it can get you to follow. Vote Blue because in our guts we all know Trump is nuts. #biden #TrumpMeltdown #TrumpCrimeFamily #thoughtsandPrayers
2027,"@jsolomonReports #biden :  ""thank you for your support my old friend ! ""

#Xinjiang :  ""you were a good investment ""
                     ( stupid white devil )

@realDonaldTrump @POTUS @seanhannity @marklevinshow @SaraCarterDC https://t.co/QyCASQSnwq"
2028,A 65% chance for the #Democrats to take the Presidency. #Biden #CountEveryVote https://t.co/s44QcAJ8Xe
2029,@realDonaldTrump who will win the election? #trump #JoeBiden #biden #usa #anket #izmir #deprem #turkey #Holloween
2030,"@realDonaldTrump Greetings from Turkey, Trump do you think will win the election?  or why can't he win? #Trump #biden #Holloween #Turkey"
2031,"#JoeBidensNeighborhood 
#JoeBiden
#BidenHarris
#BidenCrimeFamilly 
#Arizona
#NeverMarkKelly who supports #Biden
#AZsen https://t.co/fM1ep8LdRU"
2032,"#JoeBidensNeighborhood
#BidenHarris 
#JoeBiden
#MarkKelly supports #Biden
#AZsen
#Arizona
#Arizona2020 https://t.co/lJS5815aT7"
2033,"@realDonaldTrump #Armenians never cared for you, they are not gonna vote for you either. All they care is the so called legendary #artsakh <U+0001F603> They will fake like they will vote for you but they are #biden supporters https://t.co/Ct36Pkywn3"
2034,"Ferguson did take part Tuesday in a ¡°#MAGA Meet Up¡± host by #Georgia Gov. #BrianKemp and other state GOP leaders ahead of a campaign visit by #Biden

Video from the event shows few attendees wearing masks or practicing social distancing #SuperSpreaderEvent 

#MOG https://t.co/Tr61mQDdLj"
2035,"#Biden event in #Texas CANCELLED as 'armed' Trump supporters THREATEN CAMPAIGN BUS

NO POLICE???

The same group of Trump supporters has been following the bus around the country in an attempt to disrupt events

CALL IN THE NATIONAL GUARD???

#MOG
 https://t.co/jAriFqeG00"
2036,"is there a underlying secret plot @WhiteHouse from the #biden and #dnc , secretly wanting #kamala as pres know she is not strong enough, make #biden frontrunner, if he gets impeached or has health issues their secret pres takes office, or #pelosi  not confirmed but maybe"
2037,"Poem: BIDEN

#Biden #Art #Poem #USA #President #Trump #Kerber https://t.co/wE3t7HwHOI"
2038,We give a 65% chance to @JoeBiden to secure the presidency and rate @realDonaldTrump re-election prospect at 35%. #2020Election #Biden #Trump #BidenHarris #TrumpPence #CountEveryVote https://t.co/MjDzDLZPLx
2039,We predict a 65% chance for @JoeBiden &amp; @KamalaHarris to win the #2020Elections <U+2014> we expect #FloridaForBiden and #MichiganForBiden to be blue states. #BidenHarris #BlueWave #Biden2020 #Biden #KamalaHarris https://t.co/tzVSDhlHOa
2040,"Biden¡¯s rally in Bloomfield Hills, MI, drew a few dozen people, mostly press. Trump, in Reading, PA, is drawing thousands.  This s#%* is simply not adding up ! #2020Elections #Trump2020 #Biden @realDonaldTrump"
2041,Lost coverage and lost my kidney transplant cause I could not afford antirejaction meds due to a #obamacare #POTUS  #biden
2042,@kylegriffin1 Ok #BlueMAGA<U+0001F30A> ... will we be hearing u shout #FakeNews to every #Biden story u dont like as well?? https://t.co/Qk0kGsu14v
2043,"@springsteen @JoeBiden No, its not ¡°who he¡¯s for¡± cuz his entire political career he¡¯s shilled for predatory lenders, big banks, creditors, strapped us w/ forever student debt, &amp; joined the propaganda campaign for endless wars HE wanted even b4 9/11! Stop lying to ppl as BOTH are trash! This is #Biden https://t.co/54kQupev7X"
2044,@aturtlenamedbo1 #Biden lasts how long ya think? https://t.co/fCJnVCvJVg
2045,"@jman37297 @StatusCoup @ChrisLynnHedges Its not silly at all &amp; just cuz #Trump¡¯s too damn stupid to hide his evil doesnt mean #Biden didnt cheerlead for endless wars, private prisons, mass incarceration, mass surveillance &amp; on &amp; on https://t.co/hR3SPTbxoc"
2046,@PricerMad @ComptonMadeMe TF lol ... wow cuz having corp media isnt enough for the political establishment so they have to heavily suppress on social media too. Its getting ridiculous the level of covering for #Biden¡¯s theyre all doing. They did it thru the primary too
2047,"Making a decision to not go into usury is a decision based on knowledge.
Ask yourself, ""Do you need government to live free?""

If not, then why do you need to put your volt of power into a pol?
#2020Election #Trump #Biden #ANTIFA #BLM #Portland #Chicago #Democrat #Republican"
2048,"#Biden's Secret Service detail has the easiest job ever!  There's more of them than there are people in his crowd.

#Trump2020Landslide"
2049,"I'm not special, but I know whoever I vote for has always won. My sentiment has never been wrong. Trump wins in a landslide. #Election2020 #Trump2020Landslide #trump #biden #4MoreYears"
2050,"@JustinAHorwitz @ReallyAmerican1 Unreal. They really unleased a monster. This guy is insane.
#TrumpIsCompromised 
#trumpkills
#TrumpVirus 
#Biden 
#BidenHarrisLandslide2020"
2051,"TREASON!! <U+0001F621><U+0001F621> ARMED #TRUMP SUPPORTERS ATTACK #BIDEN BUS IN TEXAS FORCING HIM TO CANCEL AUSTIN EVENT. ARE Y¡¯ALL GOING TO DO ANYTHING, OR ARE YOU GOING TO WAIT TILL THE #MAGA CULT MURDER A BUNCH OF INNOCENT AMERICANS? @TXsecofstate @FBI @ACLUTx @stutteringjohnm @ProjectLincoln https://t.co/pVYoyh7eM5"
2052,"If they are saying Biden is up in ALL the poles an Trump has less than 1% chance of winning - WHY is #Barrack &amp; #Biden campaigning in an area they should have locked down, like Flint Michigan?
That¡¯s like going to a steakhouse to advocate for steaks!
#Trump2020Landslide INCOMING! https://t.co/vLkbIPRXH8"
2053,"These #Future45 ads running are so counter-productive that even with them editing @JoeBiden's words to shape their narrative, as soon as #Trump comes on, I'm thinking, ""Yeah, I can't wait to vote for #Biden!"""
2054,"Dem-led cities and States can decide what they want next week on a #Trump win

- do they want to stoke more violence, decimate their economies further, and drive more wealth out of town - Or will it be time to get to work and end the circus 

#BidenHarris2020 #Biden"
2055,"#2Candles closed with some energy
- Macau #s out this weekend
- Another #BidenDisaster stock as Biden = strong China

What the hell does that say to you that the Street likes the Yuan and Chinese stocks if #Biden wins

Anyone have an issue with that?"
2056,"Talk about a scary Halloween picture <U+0001F383><U+0001F635><U+0001F635>

#Halloween2020 #Trump #Biden https://t.co/QFeq1Zw6Ki"
2057,"#Biden out with more highly detailed and informative policy 
- Oct 30 <U+0001F383> https://t.co/0ebpkrNz9S"
