id,text
883,"#FuckYourFeelings #S6 #E82 : A Sucka Born Every Minute
#<U+0E21><U+0E47><U+0E2D><U+0E1A>31<U+0E15><U+0E38><U+0E25><U+0E32> #SecondLockdown #UKlockdown #LIVWHU #delayed #BURCHE #HANBIN_BELIFT #<U+0E04><U+0E32><U+0E23><U+0E34><U+0E19><U+0E48><U+0E32><U+0E1C><U+0E39><U+0E49><U+0E2B><U+0E0D><U+0E34><U+0E07><U+0E04><U+0E19><U+0E19><U+0E35><U+0E49><U+0E44><U+0E21><U+0E48><U+0E18><U+0E23><U+0E23><U+0E21><U+0E14><U+0E32> #bbcnews #Halloween2020 #Halloween #EricaXElites #EricaOfLagos #KimSeokjin #JeonJungkook #Trump #Biden #Viral https://t.co/gaDuVIPAxZ"
884,"If You's A #BitchAssNigga
#Trump #Trump2020 #Bien #Biden2020 #Karate #KungFu #MMA #BLM #Blacklivesmatter #PoliceBrutality #LilNasX #NickiMinaj #Halloween #Halloween2020 #SecondLockdown #UKlockdown #delayed #<U+0E21><U+0E47><U+0E2D><U+0E1A>31<U+0E15><U+0E38><U+0E25><U+0E32> #LIVWHU #BURCHE #<U+0E04><U+0E32><U+0E23><U+0E34><U+0E19><U+0E48><U+0E32><U+0E1C><U+0E39><U+0E49><U+0E2B><U+0E0D><U+0E34><U+0E07><U+0E04><U+0E19><U+0E19><U+0E35><U+0E49><U+0E44><U+0E21><U+0E48><U+0E18><U+0E23><U+0E23><U+0E21><U+0E14><U+0E32> #KimSeokjin https://t.co/ILd3HLhrl6"
885,"#FuckYourFeelings #S6 #E81 : These Niggas Today...

#SoundtrackToTheRevolution 
#OutNow #LinkBelow 

https://t.co/kZg32S23Gy

NEW VIDEO ALERT!!!
#SoundtrackToTheRevolution (official video) 

https://t.co/TbpUNET9cs

#YouTube #TikTok #Instagram #Trump #Biden #LGBTQ #Election2020 https://t.co/XPzAajui27"
886,#BidenCrimeFamiIy  are compromised. No Shock there... #Trump2020 #Trump #Trump2020Landslide https://t.co/obyZz5tK8n
887,God bless that kid. #MAGA #Trump2020  #Trump https://t.co/4srRz3y8Ua
888,"#LGBTQIAfamily is NOT owned by the leftists!  
The gays doesnt like illefal aliens killing people in America either. 
1/3 are for Trump.  
DON`T believe media lies. 

#Trump2020  #Trump https://t.co/TIjlGDWJsD"
889,"@realDonaldTrump ""Restore PATRIOTIC EDUCATION to our schools."" And #Trump supporters can't see that this IS fascist language.  Because, it surely isn't the language of Adams and Jefferson.

#vote #VoteThemOut #Election2020 #GOP #Democrat"
890,The administration's response to this pandemic is directly to blame for america's downfall. This is #Trump's Pandemic. #COVID19
891,This is #Trump's Pandemic. #COVID19
892,@WhiteHouse @realDonaldTrump The @whitehouse is not #trump house! It¡¯s the people¡¯s house. Stop campaigning for him. Goddamn it.
893,So #Biden is ahead of #Trump by how many points? Hahahahaha.#trumppence2020 https://t.co/bFMUFPv8Zb
894,What's Scarier Than an Ignorant Black Man Copying an Ignorant White Man? #BlackPoliticsMatter  #BlackLivesMatter #Election2020 #Trump #BlackMen https://t.co/rMD04JKRW0
895,"#VOTE #VoteEarly #VoteHimOut 
#VoteBlueDownBallot 

Watch ""#Antifa vs #Trump: #BeverlyHills"" on YouTube https://t.co/x35cwTxcDL"
896,"@Drizzle_500 * ""People are dying who have never died before.""
#Trump on #covid #coronavirus 

* 5 miles of NEW #BorderWall. Everything else have been repairs approved under #ObamaWasBetterAtEverything.

#Trump isn't #doordash. 
No new #aca: ""Who knew #healthcare could be so difficult?""
 <U+26F3><U+0001F3CC><U+FE0F>"
897,"@KathyMo74268206 @M_O_T_H_3_R @DanScavino @realDonaldTrump Kathy, if a person goes into the hospital &amp; is diagnosed with #Coronavirus &amp; dies. They die of Coronavirus even if ""pneumonia"" is an ""underlying condition."" #Trump is trying to deflect Coronavirus death rates because it is his fault. It's just that simple.

#VOTE #BidenHarris2020"
898,"@hillw1341 @DanScavino @realDonaldTrump 90%, 212307 people, would still be alive today if @realdonaldtrump told #Americans even 2 weeks earlier! 

#Trump is just not up to the job! It's just that simple!

3 Days until #OperationOrangeCrush<U+0001F34A>
#VOTE #BidenHarris2020 <U+0001F5F3><U+FE0F>
#WI #TX #PA #OH #NY #NC #MI #FL #AZ https://t.co/fvqgtZ3TrX"
899,"@mixcoffee411 @thedelitesite @PressSec @realDonaldTrump @kayleighmcenany @Harvard_Law You have just described @realdonaldtrump. It's called ""projection."" 

With so many needlessly dead from #Coronavirus under #Trump's watch and his inability to lead or accept responsibility. He's just not up to the job.  

I'll be voting for #BidenHarris2020, they have a plan!"
900,@StrayPolitical @MrsNorSkosh DITTO !!! #Cats hate #Trump #Halloween2020 https://t.co/8VlHFNbdMu
901,@NTarnopolsky @aviadglickman Like #Putin and #Trump #Netanyahu desperate to stay in power to avoid #Prison #TheHague
902,"Crystal Ball: my prediction is that Trump will win and the Senate will be Red.
#Election2020 #ElectionDay #Trump #Biden #Breaking #VOTE #stockmarket"
903,"Radar: Trump gets max support from the Orthodox Jewish community. great paper by Yated. 
https://t.co/PPukhyUq9k
#elections #Trump #Jewish #NY"
904,"Radar: the Democrats and their BLM mobs can't wait to start rioting again. they cast their votes for a bottom-down sys and now they expect a pay day: looting and city burning. 
no matter who'll win the WH. 
#Trump #Biden #riots #BLM"
905,"Radar: the fast decline of the US started with Obama. the lawless riots, massive destruction and the despicable kneeling subculture with Biden. I'm voting for:
#Breaking #Trump #Biden #StockMarket #polls #ElectionDay"
906,"Better Q=What R the odds that Election ISN'T Contested? #Trump's said repeatedly that the only way he can't win, is if we've cheated. PROJECTING AGAIN.
AS HE&amp;his #ComplicitCorruptGOP 
Cheat in Every, Conceivable Way!
Includ appoint #DeJoy to gum up Post Office.
#VoterSuppression https://t.co/wI1l9JAFkC"
907,"It was 1982. That was the Last yr there was no Halloween  Someone put dangerous things in our babys' candy. 
Then ""E.T."" was released in 83. They began Screening Candy.&amp;Halloween roared back bigger than ever.
#Trump's #covid inaction&amp; #superspreaders=1st No Halloween since then."
908,"#Trump has called #covid19 the #plague. So why's he so jubilant today? Just saw a vid of him at a 
#masklessSuperspreader in my town.
They were playing song,""YMCA,"" 
and dancing around.
Why is #Trump so happy about spreading the Plague around? &amp; why r so many helping?"
909,"#Trump just couldn't refrain from bringing an  INSANE #SuperSpreaderEvent to my town!
Haven't been out for months.Already on #o2 w #ILD.

Now #MasklessIdiots will Spread #COVID at every gas&amp;food place they stop.
How is this LEGAL during a Public Safety Emerg! @GovernorTomWolf"
910,"This&amp;worse will be our fate. 

As #trump fiddles away, laughing at 
people wearing #masks, the number of dying rises each day

Even though he knows,that least another 1000 Americans will die of #covid every day,
he continues to hold #masksareOptional #TrumpSuperSpreaderRallies https://t.co/iBx54mnCNT"
911,"Kurt, I¡¯m convinced #Trump is going to win using a combination of the courts and on-site election cheating. I¡¯m convinced there are a lot of ¡°secret¡± Trump voters out there. We¡¯re doomed. https://t.co/Zc7tiKr2ve"
912,The problem is some people have forgotten or never learned world history. So they have no reference point to make the Holocaust real. #Trump winning in 2016 proves we also have an ignorant foolish electorate. We deserve the leaders we elect. https://t.co/vwCoxgpQa1
913,"@realDonaldTrump Domestic terrorists being ignored or supported by Donald Trump this time in Texas, when will this President ever do anything about law and order in America? #Trump #LawAndOrder #domesticTerrorists"
914,"@realDonaldTrump So no action on your terrorists either in Texas or in North Dakota, imagine in any other reality a President of the USA not immediately condemning people who violent disrupt a political campaign or threaten to blow up a poling station. #TrumpTerrorism #Trump #Trumpdomesticterror"
915,"#Biden just forgets, #AOC just talks and #POTUS #Trump JUST GETS THE JOB DONE. #PromisesKept #Election2020 https://t.co/e14hzNhJ0k"
916,You can probably hear the shredders now. #Trump #Transition https://t.co/DXzyeVUfHz
917,"@BFriedmanDC Bwahaha, @GOP #Trump campaign is dead. https://t.co/JZKiUzoDdp"
918,Vote #Trump out. Your life depends on it. #BidenHarrisToSaveAmerica https://t.co/HUV6tXtMV6
919,"#Trump will never be able to do that. #ObamaIsBetterThanTrump
#MAGAts https://t.co/ptlZGH1JEA"
920,I support #Trump !!!! #Biden can NOT win if he will cancel #Christmas  #BidenWillCancelChristmas
921,Pretty sure it¡¯s because of a potential #Trump victory... it¡¯s not generally speaking the right that goes out and destroys things... https://t.co/51tymoMCjy
922,".@MickJagger accuses #Trump of 'overeating, too much tweeting' and warns<U+00A0>'somebody will ... https://t.co/Qwl23RsHrH via @MailOnline"
923,The average worker isn¡¯t seeing #Trump¡¯s ¡°economic miracle.¡± Here¡¯s why. https://t.co/SyaLjn8SgM via @voxdotcom #GrimReaper #Halloween2020 https://t.co/xIzzCSsgif
924,"#Trump says militia that sought to kidnap and kill #Michigan Gov. Whitmer was ¡®maybe a problem, maybe it wasn¡¯t¡¯ - https://t.co/CEhjBpyvrl #Violence"
925,"#CorruptTrump didn't finish. ""...I could not sit by &amp; watch any longer as a small group of Washington Insiders continued to get rich bleeding America Dry."" ...without getting in on the action &amp; making money for myself, family &amp; friends<U+2757>#SwampMaster #Trump https://t.co/U7NLxJ1SM5"
926,#Coronavirus cartoons: #Trump unveils plans to reopen the country https://t.co/nFDVAOnCM4 via @mercnews #GrimReaper https://t.co/Hsc3jDJQk7
927,"What does #Trump mean by ""war president""? He's really the leader of a #DeathCult  https://t.co/25KGHX39r6 #Halloween2020"
928,#michaelmoore says #Trump vote is 'always being undercounted' https://t.co/B6PlE5FiHW via @MailOnline
929,"Protester &amp; gun-toting #TrumpSupporter shake hands in show of unity https://t.co/dosZlM5w4Z via @MailOnline Two groups shook hands before going about their way but just moments later, #armed right told the vigil attendees to get out of the street. #Trump people destroy everything"
930,"Most #poll have a 5% response rate. They phone 20000 voters to get significant sample of 1000.  If #biden voters respond more often (say 6%) and #Trump voters respond less (say 4%), then ALL these types of polls would severely over-estimate #biden support.  Happy #ElectionDay"
931,"Note the response rate ""selection bias"" is not the same as the ""#shytrumpvoter bias"". It does not require anybody to lie or not answer during the interview with pollster. It just requires #trump voters to be less willing to be interviewed by people they don't know or trust."
932,"Of course, honest #polls will try to compensate for different response rates between #Trump and #Biden supporters. But how? Well, they adjust by factors based on old polls/elections. Which works OK if things stay similar. How similar is this year to other elections? Not very."
933,"Put another way, you know how leftists love #VirtueSignalling? So they are more likely to agree to be in #polls (also knowing polls are paid for by leftist #MediaBias).  This skews results. It's like comparing rallies looks good for #trump since his people love rallies. @Timcast"
934,@MilesTaylorUSA @the_feral1 Omg what a horrific Monster..#trump
935,"Everything they feared #Trump would do, they did themselves- censorship of antithetical ideas, normalizing overt media bias against particular candidates, mass protests, fascistic riots, violent rhetoric, usurping civil liberties through lockdowns. America will never be the same. https://t.co/ROVI7oneka"
936,"This is BIG: Trump approved selling F-22 Raptor fighter jets to Israel 

Thank you, #Trump! <U+0001F1FA><U+0001F1F8><U+0001F1EE><U+0001F1F1> https://t.co/HFSVWnqw1P"
937,"#trump ! If we don¡¯t leave you to die from #COVID19, we will #runyouofftheroad for participating in #democracy ! But it¡¯s OK! Either way! We¡¯ve got our #hearse nearby! 

#220KDeadAmericans #COVID19 
#voterintimidation 
#TrumpLiesPeopleDie 
#TrumpLied230KDied https://t.co/SKneXu7PGZ"
938,"Forget ""Hail to the Chief.""  This should be what's played for the man who vanquished #Trump

QUINCY JONES - Q'S JOOK JOINT - Cool Joe, Mean Joe (Killer Joe) #quincyj... https://t.co/OLTZtiTv3Q via @YouTube"
939,"Imagine still thinking that #Trump actually disavows white supremacy while he has a literal white-nationalist as his policy advisor. 

Clowns"
940,"Maybe I'll Have to Leave US If Biden Wins: Donald Trump

#trump #BidenHarris2020

https://t.co/UGI4cTZGLI"
941,"If Trump loses, it will be fellow Republicans who push for all of the pending criminal and civil matters against him to proceed to ensure that he never gets the chance to run for the Party nomination again.

#Trump
#GOP 
#DonaldTrump
#PresidentTrump 
#LockHimUp
#DownwiththeKing"
942,"Where Arrogants &amp; Ignorants meet clutching pitiful hands they dealt themselves- a skunk offering before the #Almighty - squirm:
#Soros,#CHINA. #Biden #Trump, TBN &amp; collagen commercials, Google, Facebook, Twitter, Bill Gates, Buffett, FBI, FCC, CDC, OBAMA-IMF-WORLD BANK, EU,  @AP"
943,"#Vote2020
#Trump
#B52 
Trump is #MAGA
https://t.co/u19crB9eaq"
944,"Trump: was elected, because the Middle Class wasn't helped with Obama. Obama only helped the Wall Street Class pretentiously selfishly bullying. Where Black people didn't support Obama's bad candidate; nor him. Obama's and Trump's time is done. Real Progress is change now. #Trump"
945,"Trump: was elected by saying he will help Middle Class. Bernie Sanders would be elected without Obama, and would really helped Middle Class. Trump is a demon in human form. Spewing hate as the voice of those who hate willingly in Life. Trump will go to Hell with followers. #Trump"
946,@realDonaldTrump   87 Million followers. #Trump #Vote2020
947,@ShaneGoldmacher Or until #trump¡¯s pockets are full.
948,"@RexChapman Sports notwithstanding, #Obama is everything #trump is not."
949,"TRUMPKINS!! @realDonaldTrump , @DonaldJTrumpJr 
#Trumpkins, #Trump2020, #MAGA, #Trump, #MAGA2020 https://t.co/CGzVAbLAnb"
950,Watching #Psych on @peacockTV. Thinking about pizza. #HappyHalloween everyone. I've already voted and waiting for law enforcement to walk #Trump out of The White House in cuffs and bang his head on car door rim as they put him in.
951,"Progressives sharpen knives for Dem 'bloodbath' if Biden loses
https://t.co/1ZSCLondO8

#Trump wins. The #DNC eats itself to death. It's not a bad idea."
952,"@GOPChairwoman @realDonaldTrump Can they afford to die? 225,000 already have and #Trump still downplays the virus. #COVID19"
953,"Excellent article! Donald #Trump, Colossal Asshole, Says Doctors Get Extra Cash If People Die of COVID-19.  https://t.co/lE5rtIbZRr"
954,"@POTUS is flat broke, according to my sources #Trump"
